county,fips,date,wrf_pm,wrf_nf_pm,wrf_smk_pm,geo_wt_pm,global_reg_pm,krig_pm,background_pm,geo_smk_pm,global_smk_pm,krig_smk_pm,wrf_temp,wrf_pbl
Whitman,075,2012-08-10,18.4785955509521,15.6715040700467,2.80709148090536,6.18528516805572,7.37713005525295,6.2938000316384,6.83957592036849,0,0.546260155356982,0,299.443806295866,1180.77183966231
Whitman,075,2012-08-11,15.3820372921104,13.2277443855402,2.15429290657024,6.99037717098323,7.8217338727356,7.18563448083034,6.83957592036849,0.195330019546906,0.997774648473853,0.379224424008887,301.250126001661,1532.46444469721
Whitman,075,2012-08-12,63.7488734748926,9.58804560464633,54.1608278702463,10.6581139859662,14.519770763578,10.7067336685465,6.83957592036849,3.81853806559769,7.68019484320952,3.86715774817803,304.833750166176,1739.42466194539
Whitman,075,2012-08-13,25.9398888942362,10.0026949477572,15.937193946479,12.3971465395987,13.7353284586927,12.7552911506427,6.83957592036849,5.55757061923022,6.89575253832421,5.9157152302742,304.027990369383,1694.14633084228
Whitman,075,2012-08-14,15.491170410262,11.0297232030564,4.46144720720559,19.7676373159146,20.0836513829768,20.5479454241758,6.83957592036849,12.9280613955461,13.2440754626083,13.7083695038073,300.518554747506,1320.8167914711
Whitman,075,2012-08-15,11.8932399330037,6.58325597998987,5.30998395301384,11.3734984628256,11.8877831979865,11.7555696326315,6.83957592036849,4.55666087675993,5.05641959219654,4.92774260208859,299.140913326647,1800.17184296116
Whitman,075,2012-08-16,27.8607522196211,7.14547781436011,20.715274405261,7.86933084775705,9.48326201827847,8.0162703946366,6.83957592036849,1.09415399898165,2.65654207106629,1.21716575876305,300.70135354473,1261.1384936528
Whitman,075,2012-08-17,22.3300083196352,7.55007942852528,14.7799288911099,7.32885565171361,8.55877942471004,7.49785114645802,6.83957592036849,0.536234501397427,1.71920350434155,0.679375783523634,303.415660064309,1702.65672836609
Whitman,075,2012-08-18,57.6617677996433,6.02912833303702,51.6326394666063,12.0982467846696,15.8257906295744,12.1655582157383,6.83957592036849,5.2586852927625,8.98621470920595,5.32598229536981,305.057392800364,1800.18433167272
Whitman,075,2012-08-19,24.9255729044932,9.80437736382757,15.1211955406656,8.7308586189384,10.4779124991184,8.85611221243277,6.83957592036849,1.89128269856991,3.63833657874988,2.01653629206429,303.03359336085,1141.84938292405
Whitman,075,2012-08-20,29.3785040828347,13.0911564010277,16.287347681807,9.94145412041098,11.8685493520062,10.1082621806255,6.83957592036849,3.1018782000425,5.02897343163776,3.26868626025701,303.71279532486,1607.01960651985
Whitman,075,2012-08-21,23.3676845288898,12.8913628690629,10.4763216598269,11.9830952133238,13.5983609032772,12.2474447204264,6.83957592036849,5.14351929295534,6.75878498290874,5.40786880005791,298.00390695834,1332.77373528375
Whitman,075,2012-08-22,13.4631753434318,11.4964734836533,1.96670185977848,4.48536512610163,5.26392299214266,4.58519198709082,6.83957592036849,0,0,0,294.977552700129,1177.76957058441
Whitman,075,2012-08-23,13.6517760477638,10.9073471113898,2.74442893637403,5.79882680507925,6.57825540822791,5.94276354271521,6.83957592036849,0,0,0,293.782682916494,1251.33013878484
Whitman,075,2012-08-24,9.33233665458634,9.48138224340605,0.152341833951063,3.80302078714767,4.34173875254839,3.89605859457283,6.83957592036849,0,0,0,291.81946286757,1317.89844857007
Whitman,075,2012-08-25,27.9977317476928,6.21753814052448,21.7801936071683,7.34426565745883,8.99873724501914,7.46287436526598,6.83957592036849,0.81940029029689,2.3194895308147,0.908458243562514,299.685863269101,1289.67171416823
Whitman,075,2012-08-26,49.474589764437,8.22730435650947,41.2472854079276,21.4012278396578,24.3682231802348,21.8843200987862,6.83957592036849,14.5616519192893,17.5286472598663,15.0447441784177,300.68562028067,1036.81126641489
Whitman,075,2012-08-27,24.7718077279011,11.5774751450924,13.1943325828087,11.0477593609471,12.4471150464525,11.3379634039259,6.83957592036849,4.20818344057862,5.607539126084,4.49838748355745,298.948862914136,1427.57731878434
Whitman,075,2012-08-28,31.4928776030984,13.047256193214,18.4456214098844,14.328574179716,16.0896401735318,14.712540582602,6.83957592036849,7.48899825934748,9.25006425316326,7.87296466223356,296.490906541424,1062.66312680923
Whitman,075,2012-08-29,13.500636637264,13.5016119624215,0.0566760326380219,3.40921305262118,4.27161720220719,3.45078147041784,6.83957592036849,0,0,0,293.094616627922,1694.21898681033
Whitman,075,2012-08-30,40.0077998775202,11.2358247886091,28.7719750889111,5.07545059629992,7.64726195149736,5.01112260816376,6.83957592036849,0,0.94932022207787,0,297.24725717633,1446.35893956582
Whitman,075,2012-08-31,28.5236801653726,14.6910846084368,13.8325955569359,6.6820022801241,8.54299013014219,6.72169689787577,6.83957592036849,0.213965555132894,1.75169118489674,0.266241672617463,295.169077591419,1036.6482885132
Whitman,075,2012-09-01,13.8227091940342,13.8128292395417,0.00994986761763672,4.27380036420458,5.16055286140413,4.34786091709543,6.83957592036849,0,0,0,293.28131209425,1410.12032049429
Whitman,075,2012-09-02,14.1595417168552,14.104956149014,0.0545855678412729,4.07284824168762,5.03647251747052,4.12821782729161,6.83957592036849,0,0,0,294.293278879624,1194.25642145085
