WRFGRID_ID,Longitude,Latitude,20120701,20120702,20120703,20120704,20120705,20120706,20120707,20120708,20120709,20120710,20120711,20120712,20120713,20120714,20120715,20120716,20120717,20120718,20120719,20120720,20120721,20120722,20120723,20120724,20120725,20120726,20120727,20120728,20120729,20120730,20120731,20120801,20120802,20120803,20120804,20120805,20120806,20120807,20120808,20120809,20120810,20120811,20120812,20120813,20120814,20120815,20120816,20120817,20120818,20120819,20120820,20120821,20120822,20120823,20120824,20120825,20120826,20120827,20120828,20120829,20120830,20120831,20120901,20120902,20120903,20120904,20120905,20120906,20120907,20120908,20120909,20120910,20120911,20120912,20120913,20120914,20120915,20120916,20120917,20120918,20120919,20120920,20120921,20120922,20120923,20120924,20120925,20120926,20120927,20120928,20120929,20120930,20121001,20121002,20121003,20121004,20121005,20121006,20121007,20121008,20121009,20121010,20121011,20121012,20121013,20121014,20121015,20121016,20121017,20121018,20121019,20121020,20121021,20121022,20121023,20121024,20121025,20121026,20121027,20121028,20121029,20121030,20121031
   1,-124.853, 45.22045,  652.001,  711.592,  870.350,  567.756,  402.021,  350.159,  361.441,  318.169,  350.734,  328.999,  446.125,  244.126,  327.837,  256.628,  374.862,  389.445,  368.804,  476.452,  417.862,  312.152,  467.024,  668.074,  461.064,  316.030,  335.538,  253.480,  151.747,  230.290,  319.844,  362.617,  472.349,  327.326,  369.756,  191.725,  162.140,  191.186,  168.516,  119.320,  102.320,  469.957,  320.482,  255.475,  266.336,  271.095,  339.020,  145.147,  101.163,  101.871,  196.320,  117.844,  233.568,  205.497,  415.748,  555.748,  530.962,  230.026,  468.939,  205.440,  190.366,  165.806,  469.800,  482.686,  579.182,  348.141,  330.474,  319.081,  322.900,  315.393,   91.239,  318.120,  659.044, 1197.102,  728.932,  313.724,  119.181,  216.557,  352.884,  471.902,  129.226,  205.051,  313.057,  425.437,  494.505,  510.779,  321.867,  485.511,  725.521,  520.204,  201.293,  334.744,  521.907,  367.252,  735.149,  717.333,  345.388,  318.788,  304.894,  227.263,  320.578,  346.000,  466.422,  489.555,  485.351,  316.813,  481.588,  300.756, 1189.514, 1240.520,  588.803,  415.627, 2062.530, 1676.590, 1538.740, 1590.762, 1522.113, 1261.208, 1155.262,  691.153,  408.403,  488.298,  674.741,  363.068,  663.714
   2,-124.878, 45.35910,  654.594,  716.770,  881.014,  622.620,  416.240,  347.343,  324.763,  318.062,  353.678,  316.273,  422.974,  246.026,  321.018,  274.783,  433.975,  355.974,  381.465,  599.484,  480.595,  335.182,  464.630,  685.680,  539.358,  320.955,  315.000,  258.225,  196.056,  207.612,  325.652,  334.138,  480.607,  321.598,  374.061,  191.691,  169.137,  203.353,  180.235,  125.261,  102.406,  469.261,  317.130,  252.680,  261.448,  271.263,  333.040,  149.795,  142.864,  102.272,  199.112,  105.877,  192.895,  201.387,  358.956,  541.552,  456.204,  228.917,  488.638,  219.437,  193.418,  154.548,  483.539,  491.922,  546.996,  358.154,  327.507,  322.891,  325.782,  320.051,   51.926,  328.054,  687.161, 1182.846,  735.944,  326.096,  127.065,  213.751,  353.606,  473.240,  129.210,  203.685,  312.383,  415.622,  485.865,  659.138,  334.550,  492.224,  709.218,  528.448,  200.722,  361.226,  533.902,  367.536,  727.369,  719.184,  369.801,  320.248,  291.428,  240.848,  319.002,  352.693,  350.839,  533.201,  493.508,  326.930,  487.964,  518.221, 1167.481, 1269.384,  720.758,  426.586, 2104.879, 1816.786, 1688.310, 1486.856, 1530.035, 1313.027, 1233.657,  701.207,  396.515,  496.919,  550.951,  535.058,  623.646
   3,-124.902, 45.49776,  670.169,  731.774,  844.477,  581.163,  431.821,  350.028,  322.736,  318.308,  353.839,  293.516,  399.708,  340.336,  317.705,  268.294,  349.728,  352.528,  396.461,  653.093,  510.372,  348.908,  465.342,  745.593,  641.612,  317.003,  310.649,  260.662,  221.166,  207.872,  323.007,  313.550,  487.202,  313.458,  374.805,  216.337,  126.672,  221.998,  131.675,  316.722,  103.363,  466.969,  312.274,  250.184,  258.637,  258.849,  342.963,  141.932,  142.140,  102.285,  323.303,  107.671,  192.005,  210.052,  315.799,  548.539,  441.569,  505.959,  502.260,  223.544,  193.436,  141.874,  495.244,  498.842,  662.340,  362.243,  337.410,  320.618,  327.532,  318.944,   53.526,  373.690,  724.359, 1230.875,  758.662,  337.014,  141.203,  212.727,  384.754,  471.523,  127.464,  201.821,  310.968,  465.191,  463.041,  670.749,  339.475,  494.943,  695.470,  521.871,  200.656,  406.526,  546.695,  374.737,  713.476,  720.414,  394.120,  322.998,  280.470,  261.820,  317.613,  356.118,  346.113,  624.407,  624.025,  367.059,  406.940,  537.508, 1174.561, 1292.308,  906.118,  462.830, 1720.749, 1767.706, 1627.860, 1484.115, 1535.630, 1450.290, 1464.376,  716.441,  382.161,  500.876,  656.294,  705.166,  604.697
   4,-124.927, 45.63641,  690.199,  748.511,  796.460,  603.173,  438.281,  347.726,  320.651,  319.079,  346.701,  320.121,  445.673,  334.873,  235.690,  288.209,  377.253,  393.672,  411.549,  654.358,  462.934,  356.708,  462.217,  707.249,  515.789,  314.412,  340.245,  240.071,  220.474,  201.903,  225.818,  319.196,  491.667,  282.984,  372.504,  208.233,  118.688,  244.531,  135.262,  130.228,  101.898,  463.345,  232.828,  248.584,  254.564,  256.925,  335.055,  139.101,  140.196,  102.018,  361.313,  105.552,  192.888,  203.054,  324.199,  546.079,  399.113,  534.883,  496.217,  257.955,  207.960,  128.402,  502.541,  504.273,  526.233,  335.090,  346.215,  319.858,  334.834,  319.313,   56.430,  389.491,  788.743, 1233.119,  797.758,  344.875,  162.331,  213.431,  466.670,  467.841,  127.948,  200.987,  313.895,  447.707,  569.490,  678.623,  340.382,  498.520,  694.418,  516.849,  201.555,  466.487,  571.494,  374.816,  707.048,  730.642,  456.573,  338.634,  316.784,  319.514,  316.179,  361.175,  345.676,  649.608,  529.822,  350.007,  406.056,  522.268, 1188.991, 1412.191,  930.793,  477.756, 1475.991, 1815.182, 1768.034, 1487.650, 1582.523, 1457.782, 1494.452,  726.232,  409.428,  510.311,  668.340,  723.010,  585.494
   5,-124.952, 45.77506,  741.249,  745.655,  712.386,  671.482,  441.095,  341.545,  317.722,  320.107,  338.333,  323.597,  463.593,  326.710,  233.091,  307.616,  335.233,  434.517,  429.538,  655.729,  428.919,  373.626,  461.175,  706.435,  534.431,  312.086,  324.946,  218.418,  241.122,  206.054,  228.242,  327.175,  493.894,  250.086,  368.265,  206.895,  111.893,  266.289,  139.539,  130.876,  102.090,  445.419,  226.467,  247.145,  251.016,  255.563,  322.038,  140.497,  136.184,  101.703,  469.760,  117.844,  136.292,  205.671,  342.591,  538.252,  390.912,  528.048,  504.629,  298.525,  214.394,  115.972,  505.825,  510.461,  518.457,  334.633,  386.944,  316.532,  336.569,  319.730,   57.857,  464.711,  918.413, 1263.749,  865.106,  352.641,  193.810,  212.600,  471.756,  466.153,  130.771,  198.668,  310.205,  465.595,  618.237,  549.012,  346.603,  502.187,  696.779,  510.495,  202.535,  473.950,  606.499,  372.486,  711.487,  752.060,  462.709,  351.145,  325.597,  334.748,  314.350,  376.484,  347.406,  667.285,  521.199,  369.073,  399.134,  495.890, 1211.051, 1299.756,  961.920,  522.242, 2109.984, 1692.184, 1755.301, 1487.282, 1655.845, 1489.501, 1506.590,  785.115,  472.622,  529.256,  395.990,  732.906,  570.304
   6,-124.977, 45.91369,  771.215,  735.396,  735.650,  710.621,  438.957,  336.464,  314.428,  320.975,  343.018,  322.019,  401.514,  317.354,  225.673,  315.532,  347.321,  470.172,  461.195,  656.579,  371.444,  360.483,  442.241,  705.045,  485.255,  272.840,  326.565,  200.823,  251.573,  211.565,  226.796,  313.291,  493.985,  223.740,  363.585,  204.623,  105.535,  278.660,  139.933,  130.430,  102.516,  428.200,  222.501,  245.160,  248.425,  255.029,  346.946,  139.991,  132.939,  101.219,  500.519,  110.667,  192.556,  203.438,  359.580,  531.115,  392.236,  517.671,  511.547,  279.690,  214.354,  107.806,  505.301,  511.739,  516.646,  364.743,  340.954,  313.743,  341.356,  323.843,   99.873,  432.562,  956.435, 1196.963,  910.126,  361.777,  201.446,  214.402,  473.312,  415.620,  133.408,  196.733,  214.766,  466.739,  672.221,  676.721,  357.831,  505.935,  697.233,  503.350,  202.784,  475.241,  639.567,  361.606,  726.950,  780.484,  466.236,  340.032,  324.053,  353.747,  273.120,  370.208,  352.039,  677.730,  520.403,  386.943,  517.450,  518.948, 1195.301, 1438.252,  984.598,  520.733, 1841.296, 1773.321, 1439.544, 1490.822, 1631.877, 1468.061, 1493.089,  742.209,  485.901,  520.241,  511.445,  737.477,  664.890
   7,-125.002, 46.05231,  824.433,  730.535,  719.281,  703.480,  444.199,  334.444,  316.456,  321.249,  345.798,  333.183,  451.266,  350.656,  227.537,  317.919,  335.926,  472.325,  493.728,  656.360,  362.967,  355.867,  462.903,  756.921,  460.969,  244.079,  325.444,  193.428,  274.623,  215.626,  226.616,  216.271,  492.721,  207.850,  359.366,  201.312,  107.358,  276.579,  138.130,  129.913,  102.177,  414.315,  223.006,  242.936,  247.132,  263.301,  338.013,  117.986,  131.164,  100.488,  207.073,  111.799,  194.332,  202.269,  342.514,  530.677,  397.920,  487.282,  518.013,  289.037,  201.154,  208.633,  502.163,  512.101,  523.051,  511.056,  330.385,  278.121,  341.273,  322.055,  112.834,  440.697,  964.140, 1164.974,  936.659,  384.973,  158.130,  214.662,  473.219,  355.302,  147.021,  195.729,  209.983,  474.753,  704.064,  666.781,  379.255,  512.211,  695.401,  499.224,  204.484,  475.237,  659.948,  378.385,  753.837,  785.937,  467.849,  322.838,  310.505,  336.943,  217.805,  381.548,  422.409,  681.070,  515.622,  386.454,  530.478,  490.139, 1199.186, 1476.058, 1006.798,  677.064, 2079.018, 1759.847, 1744.954, 1515.326, 1613.954, 1477.552, 1462.287,  684.797,  497.476,  515.495,  550.469,  727.325,  642.526
   8,-125.027, 46.19094,  657.044,  725.586,  868.727,  692.036,  454.667,  337.153,  316.103,  321.013,  397.473,  336.575,  363.368,  350.400,  236.167,  319.761,  350.717,  462.141,  530.648,  654.280,  653.797,  348.148,  471.026,  762.847,  466.226,  224.498,  317.100,  193.823,  142.096,  216.966,  229.794,  228.112,  490.212,  202.422,  354.997,  169.105,  113.200,  266.557,  134.950,  129.937,  101.820,  403.535,  223.211,  239.854,  245.705,  262.872,  325.543,  112.808,  127.443,  101.142,  220.446,  133.772,  193.447,  207.738,  334.464,  547.495,  407.304,  482.016,  527.919,  312.091,  201.141,   99.529,  497.097,  502.577,  518.137,  514.957,  332.668,  245.185,  336.547,  221.054,   85.744,  388.418,  956.998, 1252.804,  973.590,  409.352,  170.993,  212.835,  467.751,  335.531,  150.978,  194.516,  209.822,  485.191,  646.463,  657.507,  392.105,  510.060,  689.062,  494.329,  204.990,  471.622,  666.122,  384.981,  771.038,  758.925,  481.959,  334.657,  257.845,  332.207,  205.879,  386.201,  474.326,  678.238,  507.730,  383.869,  540.842,  517.974, 1189.025, 1457.831, 1086.080,  626.895, 1899.558, 1832.888, 1434.857, 1499.354, 1790.575, 1458.861, 1460.706,  685.506,  522.019,  516.818,  552.727,  732.081,  551.998
   9,-125.052, 46.32956,  663.117,  718.473,  824.023,  612.852,  460.712,  376.545,  311.922,  320.853,  449.210,  330.688,  338.290,  350.593,  234.633,  321.290,  339.230,  435.952,  582.478,  644.816,  645.044,  346.150,  468.570,  747.513,  458.600,  261.543,  461.091,  191.085,  155.603,  215.882,  230.287,  202.752,  486.476,  202.195,  349.837,  131.166,  118.073,  249.197,  136.752,  354.238,  102.043,  394.198,  222.807,  237.047,  243.583,  257.577,  306.419,  112.339,  122.983,  102.141,  216.578,  157.490,  200.895,  316.604,  338.315,  552.067,  417.850,  473.393,  535.517,  313.015,  201.279,  102.046,  491.196,  496.511,  512.390,  487.335,  333.232,  234.537,  333.720,  202.359,   65.383,  434.156,  966.367, 1209.374, 1020.619,  401.260,  121.688,  209.165,  375.731,  335.190,  124.796,  193.913,  243.473,  511.333,  607.992,  600.267,  403.344,  501.414,  678.996,  489.895,  204.796,  465.457,  667.566,  378.701,  765.611,  733.590,  469.010,  339.683,  249.750,  243.284,  200.177,  376.940,  475.284,  667.671,  512.140,  356.977,  546.456,  533.647, 1206.076, 1488.837, 1070.453,  619.165, 2071.776, 1761.973, 1476.211, 1491.307, 1704.193, 1439.823, 1194.835,  682.003,  639.126,  517.213,  537.559,  721.937,  554.023
