WRFGRID_ID,Longitude,Latitude,20120701,20120702,20120703,20120704,20120705,20120706,20120707,20120708,20120709,20120710,20120711,20120712,20120713,20120714,20120715,20120716,20120717,20120718,20120719,20120720,20120721,20120722,20120723,20120724,20120725,20120726,20120727,20120728,20120729,20120730,20120731,20120801,20120802,20120803,20120804,20120805,20120806,20120807,20120808,20120809,20120810,20120811,20120812,20120813,20120814,20120815,20120816,20120817,20120818,20120819,20120820,20120821,20120822,20120823,20120824,20120825,20120826,20120827,20120828,20120829,20120830,20120831,20120901,20120902,20120903,20120904,20120905,20120906,20120907,20120908,20120909,20120910,20120911,20120912,20120913,20120914,20120915,20120916,20120917,20120918,20120919,20120920,20120921,20120922,20120923,20120924,20120925,20120926,20120927,20120928,20120929,20120930,20121001,20121002,20121003,20121004,20121005,20121006,20121007,20121008,20121009,20121010,20121011,20121012,20121013,20121014,20121015,20121016,20121017,20121018,20121019,20121020,20121021,20121022,20121023,20121024,20121025,20121026,20121027,20121028,20121029,20121030,20121031
   1,-124.853, 45.22045,  286.691,  287.233,  286.600,  287.150,  287.424,  287.294,  287.464,  287.157,  287.414,  287.210,  287.222,  287.151,  287.190,  287.545,  287.331,  288.011,  287.536,  287.311,  287.692,  287.640,  287.634,  287.119,  287.079,  287.130,  287.217,  287.403,  287.396,  287.326,  287.419,  287.373,  287.664,  287.524,  287.668,  289.342,  290.795,  288.046,  287.526,  287.826,  288.013,  287.701,  287.711,  287.956,  287.925,  287.912,  287.790,  289.426,  288.099,  287.346,  287.434,  287.161,  287.831,  287.706,  287.724,  287.514,  287.738,  287.458,  287.656,  286.929,  287.706,  287.597,  287.267,  288.799,  288.838,  289.006,  288.634,  288.893,  288.344,  289.943,  291.670,  288.891,  288.969,  288.359,  288.411,  289.820,  290.592,  288.886,  289.064,  289.449,  291.088,  288.975,  286.964,  287.342,  288.063,  288.640,  288.506,  288.996,  288.453,  288.587,  289.239,  288.989,  288.607,  289.169,  289.416,  288.111,  288.878,  289.209,  289.748,  290.118,  289.408,  287.668,  287.052,  287.318,  287.321,  288.702,  288.967,  288.945,  289.828,  288.476,  287.764,  289.185,  288.793,  286.785,  286.165,  286.129,  286.016,  286.217,  287.460,  288.992,  289.279,  289.275,  289.290,  288.978,  288.526
   2,-124.878, 45.35910,  286.682,  287.221,  286.629,  287.157,  287.432,  287.293,  287.419,  287.146,  287.418,  287.244,  287.223,  287.154,  287.176,  287.618,  287.360,  288.094,  287.539,  287.363,  287.720,  287.706,  287.651,  287.170,  287.108,  287.150,  287.163,  287.396,  287.432,  287.349,  287.427,  287.417,  287.691,  287.582,  287.651,  289.187,  290.772,  288.084,  287.632,  287.894,  288.070,  287.718,  287.730,  287.965,  287.927,  287.983,  287.776,  289.190,  288.138,  287.526,  287.542,  287.352,  287.867,  287.749,  287.772,  287.596,  287.793,  287.618,  287.670,  287.237,  287.793,  287.646,  287.269,  288.822,  288.905,  289.044,  288.690,  288.912,  288.379,  290.129,  291.938,  288.961,  288.955,  288.373,  288.396,  289.823,  290.585,  288.908,  289.105,  289.537,  291.069,  289.176,  286.886,  287.501,  287.996,  288.715,  288.536,  289.061,  288.488,  288.615,  289.257,  289.042,  288.654,  289.074,  289.374,  288.090,  288.894,  289.134,  289.577,  290.280,  289.597,  287.792,  287.185,  287.243,  287.459,  288.787,  289.083,  288.956,  289.960,  288.480,  287.718,  289.292,  288.856,  286.761,  286.228,  286.194,  286.164,  286.123,  287.538,  288.914,  289.425,  289.329,  289.208,  289.039,  288.519
   3,-124.902, 45.49776,  286.667,  287.182,  286.647,  287.151,  287.430,  287.285,  287.374,  287.123,  287.422,  287.276,  287.215,  287.215,  287.176,  287.674,  287.380,  288.161,  287.544,  287.384,  287.748,  287.711,  287.665,  287.196,  287.122,  287.160,  287.101,  287.394,  287.450,  287.364,  287.433,  287.446,  287.712,  287.626,  287.619,  289.052,  290.743,  288.115,  287.715,  287.945,  288.119,  287.726,  287.747,  287.969,  287.944,  288.048,  287.788,  289.024,  288.158,  287.677,  287.619,  287.504,  287.888,  287.783,  287.813,  287.658,  287.836,  287.747,  287.690,  287.404,  287.868,  287.680,  287.267,  288.834,  288.960,  289.069,  288.726,  288.985,  288.519,  289.990,  291.955,  288.981,  289.000,  288.436,  288.368,  289.792,  290.447,  288.936,  289.109,  289.599,  290.916,  289.261,  286.939,  287.686,  287.919,  288.575,  288.555,  289.102,  288.519,  288.629,  289.217,  289.079,  288.688,  289.150,  289.377,  288.090,  288.799,  289.129,  289.379,  290.335,  289.731,  287.923,  287.233,  287.185,  287.501,  288.930,  289.140,  289.054,  290.020,  288.409,  287.808,  289.359,  288.888,  286.716,  286.122,  286.317,  286.254,  286.518,  287.685,  288.773,  289.462,  289.396,  289.070,  289.070,  288.605
   4,-124.927, 45.63641,  286.652,  287.123,  286.655,  287.136,  287.415,  287.276,  287.345,  287.093,  287.425,  287.297,  287.208,  287.253,  287.168,  287.719,  287.407,  288.204,  287.548,  287.378,  287.771,  287.719,  287.673,  287.204,  287.127,  287.170,  287.033,  287.392,  287.455,  287.372,  287.448,  287.458,  287.718,  287.658,  287.585,  288.954,  290.599,  288.138,  287.772,  287.977,  288.154,  287.734,  287.753,  287.976,  287.949,  288.090,  287.779,  288.865,  288.156,  287.802,  287.662,  287.605,  287.895,  287.796,  287.842,  287.699,  287.866,  287.840,  287.701,  287.520,  287.924,  287.698,  287.258,  288.883,  289.032,  289.163,  288.754,  289.012,  288.762,  289.869,  291.897,  289.086,  289.016,  288.434,  288.362,  289.770,  290.249,  288.992,  289.156,  289.706,  290.888,  289.325,  287.076,  287.856,  287.952,  288.732,  288.585,  289.132,  288.553,  288.662,  289.217,  289.151,  288.724,  289.117,  289.474,  288.121,  288.887,  289.130,  289.280,  290.347,  289.868,  288.079,  287.202,  287.130,  287.585,  289.071,  289.271,  289.194,  290.110,  288.445,  287.873,  289.454,  288.949,  286.632,  285.965,  286.391,  286.304,  286.524,  287.813,  288.734,  289.505,  289.474,  289.120,  289.123,  288.583
   5,-124.952, 45.77506,  286.641,  287.055,  286.655,  287.113,  287.389,  287.261,  287.312,  287.058,  287.428,  287.309,  287.212,  287.272,  287.138,  287.752,  287.429,  288.232,  287.554,  287.351,  287.784,  287.739,  287.665,  287.187,  287.118,  287.182,  286.961,  287.393,  287.451,  287.371,  287.464,  287.456,  287.715,  287.669,  287.552,  288.848,  290.583,  288.150,  287.810,  287.994,  288.175,  287.723,  287.748,  287.991,  287.941,  288.123,  287.791,  288.906,  288.185,  287.894,  287.681,  287.668,  287.892,  287.800,  287.866,  287.716,  287.882,  287.897,  287.710,  287.597,  287.966,  287.705,  287.246,  288.919,  289.069,  289.241,  288.784,  289.026,  288.903,  290.135,  291.886,  289.211,  288.979,  288.437,  288.334,  289.771,  290.135,  289.209,  289.205,  289.758,  290.934,  289.403,  287.288,  288.019,  288.204,  288.895,  288.582,  289.197,  288.591,  288.672,  289.333,  289.185,  288.735,  289.123,  289.551,  288.133,  288.887,  289.162,  289.282,  290.248,  290.235,  288.251,  287.159,  287.105,  287.705,  289.224,  289.361,  289.323,  290.215,  288.450,  287.934,  289.574,  288.991,  286.626,  285.937,  286.410,  286.417,  286.470,  287.917,  288.713,  289.615,  289.542,  289.179,  289.271,  288.502
   6,-124.977, 45.91369,  286.631,  287.018,  286.652,  287.084,  287.347,  287.238,  287.266,  287.014,  287.411,  287.305,  287.215,  287.270,  287.128,  287.765,  287.443,  288.233,  287.555,  287.312,  287.778,  287.746,  287.651,  287.152,  287.081,  287.160,  286.889,  287.384,  287.439,  287.365,  287.468,  287.446,  287.701,  287.665,  287.523,  288.776,  290.405,  288.151,  287.826,  287.996,  288.177,  287.703,  287.737,  287.989,  287.916,  288.133,  287.816,  289.088,  288.284,  287.952,  287.678,  287.705,  287.876,  287.793,  287.881,  287.733,  287.887,  287.915,  287.717,  287.642,  287.989,  287.701,  287.231,  288.894,  289.049,  289.220,  288.936,  288.991,  288.854,  290.012,  291.832,  289.237,  288.967,  288.429,  288.255,  289.711,  290.198,  289.224,  289.158,  289.726,  290.879,  289.376,  287.698,  288.062,  288.263,  288.878,  288.541,  289.131,  288.586,  288.632,  289.311,  289.154,  288.707,  289.079,  289.545,  288.099,  288.810,  289.119,  289.222,  290.111,  290.154,  288.388,  287.217,  287.025,  287.771,  289.327,  289.377,  289.366,  290.211,  288.426,  287.957,  289.582,  289.071,  286.526,  285.832,  286.412,  286.509,  286.456,  287.965,  288.645,  289.632,  289.523,  289.201,  289.313,  288.575
   7,-125.002, 46.05231,  286.617,  287.014,  286.646,  287.052,  287.284,  287.198,  287.214,  286.960,  287.375,  287.277,  287.185,  287.347,  287.100,  287.764,  287.439,  288.208,  287.543,  287.223,  287.748,  287.737,  287.624,  287.104,  287.027,  287.142,  286.833,  287.364,  287.419,  287.350,  287.450,  287.430,  287.678,  287.643,  287.500,  288.698,  289.932,  288.131,  287.824,  287.985,  288.158,  287.671,  287.716,  287.960,  287.874,  288.119,  287.804,  289.167,  288.445,  287.970,  287.659,  287.725,  287.845,  287.773,  287.889,  287.735,  287.878,  287.892,  287.718,  287.656,  287.994,  287.684,  287.216,  288.893,  289.079,  289.245,  288.980,  289.001,  288.808,  290.197,  291.944,  289.370,  288.913,  288.408,  288.203,  289.665,  290.543,  289.231,  289.170,  289.693,  290.854,  289.422,  287.840,  288.138,  288.214,  288.769,  288.519,  289.130,  288.596,  288.621,  289.294,  289.156,  288.695,  289.069,  289.572,  288.151,  288.769,  289.144,  289.141,  290.169,  290.097,  288.472,  287.304,  286.978,  287.855,  289.376,  289.450,  289.442,  290.252,  288.413,  287.997,  289.532,  288.926,  286.522,  285.967,  286.444,  286.567,  286.519,  287.999,  288.608,  289.617,  289.547,  289.253,  289.360,  288.670
   8,-125.027, 46.19094,  286.601,  287.014,  286.638,  287.010,  287.210,  287.153,  287.159,  286.906,  287.318,  287.226,  287.141,  287.325,  287.062,  287.756,  287.415,  288.161,  287.521,  287.074,  287.701,  287.724,  287.594,  287.042,  286.986,  287.133,  286.854,  287.329,  287.396,  287.333,  287.418,  287.408,  287.650,  287.619,  287.478,  288.662,  289.789,  288.101,  287.811,  287.966,  288.121,  287.626,  287.689,  287.910,  287.799,  288.078,  287.756,  289.157,  288.632,  287.967,  287.630,  287.742,  287.797,  287.749,  287.890,  287.728,  287.856,  287.839,  287.713,  287.648,  287.983,  287.660,  287.202,  288.877,  289.058,  289.201,  288.924,  288.980,  288.794,  290.243,  291.842,  289.438,  288.895,  288.371,  288.112,  289.492,  290.455,  289.218,  289.131,  289.610,  290.695,  289.413,  287.999,  288.196,  288.410,  288.754,  288.486,  289.074,  288.559,  288.571,  289.241,  289.093,  288.614,  288.994,  289.514,  288.140,  288.694,  289.083,  289.155,  290.055,  290.038,  288.545,  287.390,  286.972,  287.925,  289.364,  289.464,  289.481,  290.231,  288.407,  287.971,  289.548,  288.811,  286.263,  285.925,  286.442,  286.568,  286.829,  288.016,  288.520,  289.571,  289.536,  289.257,  289.410,  288.627
   9,-125.052, 46.32956,  286.578,  287.014,  286.630,  286.968,  287.143,  287.107,  287.108,  286.858,  287.245,  287.165,  287.112,  287.243,  287.016,  287.742,  287.389,  288.106,  287.504,  286.885,  287.652,  287.714,  287.558,  286.971,  286.954,  287.100,  286.822,  287.288,  287.379,  287.318,  287.387,  287.390,  287.620,  287.597,  287.467,  288.646,  289.820,  288.070,  287.805,  287.954,  288.080,  287.581,  287.657,  287.848,  287.719,  288.027,  287.739,  289.370,  288.735,  287.961,  287.605,  287.768,  287.748,  287.731,  287.901,  287.723,  287.822,  287.770,  287.701,  287.636,  287.974,  287.641,  287.190,  288.830,  289.029,  289.154,  288.861,  288.943,  288.712,  290.159,  291.594,  289.489,  288.898,  288.327,  288.051,  289.189,  290.235,  289.175,  289.049,  289.525,  290.496,  289.380,  288.105,  288.114,  288.362,  288.657,  288.493,  289.007,  288.495,  288.520,  289.173,  289.147,  288.511,  288.927,  289.308,  288.116,  288.598,  288.995,  289.094,  289.779,  290.011,  288.591,  287.288,  286.911,  287.945,  289.319,  289.428,  289.475,  290.180,  288.343,  287.910,  289.529,  288.739,  285.942,  285.738,  286.470,  286.515,  286.685,  288.024,  288.567,  289.511,  289.514,  289.177,  289.418,  288.616
